"","AUTPROMANMISMEI","LCEAMM01ATM661N","AUTPRMNCG01IXOBSAM","AUTPRMNCG02IXOBSAM","PIEAMP02BEM657N","BELPPDMMINMEI","BELPRMNCG02IXOBSAM","BELPRMNVG01IXOBSAM","BSSPFT02BEM460S","DNKPRMNCG02IXOBSAM","DNKPRMNIG01IXOBSAM","DNKPRMNVG01IXOBSAM","DNKPROMANMISMEI","DNKPIEAMP02GPM","DNKPIEAMP01GPM","PIEAMP01DKM661N","BSCICP02IEM460S","BSSPFT02IEM460S","IRLPIEAFD02GPM","IRLPROMANMISMEI","PIEAFD01IEM661N","IRLPIEAMP01GPM","BSCICP02NLM460S","BSFGLV02PLM460S","POLPROMANMISMEI","BSPRFT02PLM460S","ESPPROMANMISMEI","BSSPFT02ESM460S","BSPRFT02ESM460S","BSPRTE02ESM460S","ESPPIEAMP02GPM","SWEPROMANMISMEI","BSSPFT02SEM460S","BSCICP03SEM665S","BSPRFT02SEM460S","LCLCMM01SEM661N","SWESLMNTO02IXOBM","BSCICP02CHM460S"
"1999-09",0.0191815857273656,1.4478184298207,0.0229357798910661,0.0123927549602045,0.00659493231516823,0.00659493231516839,0.0480170144939283,-0.0267929489284983,0.081,-0.016298020954595,0.0659090909090907,0.0918484500574055,0.060066740823137,0.00513779868257025,0.00626518348037361,0.00626518348037397,0.219,-0.051,0.0104457427242237,0.0746500777604977,2.8337048503611,0.0270427877854446,0.001,-0.042,0.0219771689614938,-0.00699999999999998,0.00509348695369627,0.005,0.043,0.025,0.00833598902355252,0.0425299890948752,0.018,0.00273693852331225,0.285,0.916819668022995,4.3587632302692,-0.0683666666666667
"1999-10",0.0138017565618018,2.3078306413899,0.0313901345538314,-0.0178907721400861,0.00218390804597703,0.00218390804597668,-0.031345563774327,-0.00427985491048655,0.102,0.150295857988164,0.0778251599147128,-0.00210304942166217,0.028331584470094,0.00535261099241584,-0.00419313850063542,-0.00419313850063496,0.233,0.036,0.00590513014533474,0.0274963820549929,3.2215583075335,0.000599448631069799,0.034,0,0.00801013802457828,0.00600000000000001,-0.00460641860497935,0.024,0.051,-0.011,0.00475204725713718,-0.00209205020920511,0.032,0.0024701814832071,0.318,1.4770983540371,1.36211350945909,-0.0442333333333333
"1999-11",0.0668316831011886,1.8085461548411,0.0380434781989041,0.0354745927037949,0.0118132813396031,0.0118132813396035,0.102638022679677,-0.0241544687914337,0.1,0.058641975308642,-0.0029673590504451,0.0168598524762913,0.0163265306122451,0.00820824337295608,0.00523159372208763,0.00523159372208704,0.366,-0.043,0.0029168930693639,-0.0323943661971821,3.99726522187819,0.00729300563506614,0.038,-0.014,0.0109789840729595,0.011,0.00534747210126607,0.035,-0.024,0.015,0.00360340331760782,0.00628930817610529,0.00299999999999997,0.00167542528727416,0.315,1.5280327800383,6.17491457621469,-0.0449
"1999-12",-0.0672853828397012,1.20264257644101,-0.0240837695823631,-0.0546296298353594,0.0116753570618908,0.0116753570618897,-0.090428921652752,0.0144909652485696,0.129,0.133138969873665,0.0317460317460347,0.0911917098445594,0.0230923694779117,0.00425171184916667,0.00304645849200291,0.00304645849200225,0.34,0.088,0.0238649173058614,0,5.287471620227,0.0169804792941453,0.026,-0.1,0.0678590927759581,0.044,0.0359521033640826,-0.017,-0.073,0.059,0.00710752016498608,-0.0114583333333386,0.00900000000000001,0.000828885219559705,0.32,1.6299016320409,6.53814484540381,-0.0265666666666667
"2000-01",-0.0199004975049872,0.387004342709304,-0.087982832608776,-0.00293829581746718,-0.00212885154061626,-0.00212885154061593,-0.0284774167267461,-0.208276286350043,0.12,-0.18384617107842,-0.0489236790606682,-0.138100845656401,-0.0166830225711485,-0.00217093235831813,0.00607441154138196,0.00607441154138222,0.257,0.047,0.00122042842760242,-0.0611353711790383,4.9233642930857,0.00669293734434703,0.026,-0.179,-0.0978479429373198,-0.012,-0.0250751572239922,0.038,0.006,-0.00200000000000002,0.00699534572615021,-0.0274438964205274,0.00800000000000001,0.000639781858179589,0.295,2.08831146605239,7.67863988665719,-0.024
"2000-02",0.0583756346100641,0.604609683851791,0.0752941176479855,0.0196463654803856,0.0158320233550415,0.0158320233550426,0.0955816050495941,0.0859538784067089,0.151,0.0151874703369721,-0.0189933523266856,0.044080604534005,0,0.00659590846862328,0.00405953991880905,0.00405953991880925,0.235,-0.046,0,0.00155038759689896,4.50384932920539,-0.00372082001053742,0.032,-0.103,0.0253807106598976,0.012,0.00811733048980945,0.017,0.033,-0.015,0.00448082558041593,0.0383817427385891,-0.00599999999999998,0.00166977000544843,0.307,2.13924589205361,9.2287690640887,0.00376666666666667
"2000-03",-0.00599520385216401,1.60790153934889,0.0164113785464484,-0.000963391280307646,0.0135956670719575,0.0135956670719575,-0.0181069958847737,-0.0077220077220076,0.156,0.112201963534362,0.0454985479186836,0.0265379975874547,0.02577873254565,0.00441014332965805,0.00539083557951483,0.0053908355795147,0.249,0.042,-0.00091973205473838,0.0309597523219811,4.5592569659443,-0.00377410998369212,0.044,-0.105,-0.00990099009900947,-0.034,0.026287161660866,-0.00599999999999999,0.01,-0.042,0.00682934592189456,0.0099900099900101,-0.00200000000000003,0.00234043768973624,0.376,2.13924589205369,8.44790399199981,0.0444666666666667
"2000-04",0.0132689987695509,3.24932710448201,0,0.033751206005789,-0.00109051254089437,-0.00109051254089521,-0.00335289186923715,0.0894941634241235,0.179,-0.0580075662042876,-0.0564814814814815,-0.017626321974148,-0.0083769633507853,-0.00207711657438935,0.00268096514745309,0.00268096514745308,0.215,0.023,-0.0026380687825141,0.079579579579578,4.52759545923639,0.00040668077742041,0.042,-0.135,0.0399999999999987,-0.004,-0.0288860986613554,0.015,-0.016,0.024,-0.00135049070032221,0.0267062314540059,-0.015,0.00105056029292627,0.372,2.54672130006381,4.2595549629136,0.0381
"2000-05",0.023809523727617,-0.361018637524111,0.0613562970592556,0.0139925369584526,0.0153930131004368,0.0153930131004374,-0.00925147182506314,-0.0249999999999991,0.207,0.0575635876840697,0.138370951913641,0.0657894736842106,0.0696937697993663,0.00459011281120803,0.00802139037433171,0.00802139037433158,0.218,-0.06,0.00527248130904355,0.0125173852573019,5.2795562435501,0.00618519502270157,0.048,-0.126,0.0240384615384632,0.00899999999999998,0.0202538182715855,0.012,0.021,-0.058,0.00093992424907625,0.0077071290944124,0.017,0.00025462674396648,0.295,1.2733606500319,19.732044337028,0.0441333333333333
"2000-06",-0.00813953493337261,2.6630557517537,-0.0395537525146066,-0.0183992638890428,0.00301042898613055,0.00301042898612991,0.0534804753820033,-0.0183150183150195,0.175,-0.080168776371308,-0.0974137931034482,-0.0179573512906845,-0.050345508390918,-0.00091600844705928,0.00530503978779826,0.00530503978779828,0.26,-0.057,0.00502479955415534,0.0082417582417591,4.78088751289991,-0.0195077587338461,0.047,-0.128,0,0.00700000000000001,-0.0104576653862377,-0.035,0.013,0.033,0.00098615712895469,0.0239005736137667,0.000999999999999973,0.00134070187525315,0.309,3.1069999860779,4.32796066338859,0.0649
"2000-07",0.00937866353763317,2.3781416840899,-0.0105596621242857,0.0187441423097741,0.0111480330153285,0.0111480330153291,-0.116035455278002,0.00746268656716564,0.173,-0.0509174311926606,-0.0143266475644699,-0.0662857142857143,-0.0228690228690229,-0.00200590122571786,0.00263852242744064,0.00263852242744078,0.242,0.027,0.00405363033587116,0.044959128065394,4.9708565531475,0.0012716674855656,0.066,-0.057,-0.0117370892018787,-0.00700000000000001,-0.00489015430666162,0.00800000000000001,0.018,-0.002,-0.00371380474340258,-0.0373482726423903,-0.015,0.00232360551070765,0.355,2.6485901520664,8.4703058588216,0.0578333333333333
"2000-08",0.00116144027288456,1.357312049024,0.0202774813526059,-0.0441582337176285,0.00689070285169094,0.00689070285169069,-0.0300820419325433,0.035185185185185,0.206,0.0884485258579022,0.00775193798449614,0.112607099143207,0.0585106382978724,0.00229218135634525,0.00394736842105264,0.0039473684210527,0.213,0.054,0.000963383942107528,-0.0273794002607556,6.03943240454079,0.0157695421292896,0.049,-0.018,0.0142517814726835,0.06,-0.00860577117497785,0.004,0.048,-0.025,-0.00371105922576004,0.0223084384093115,-0.036,0.00110743882522835,0.311,2.1392458920537,14.6164180348363,0.0608333333333333
"2000-09",0.00580046405235524,2.5029898677157,0.00627615062419595,0.00481231935090976,0.0208464939987365,0.0208464939987363,0.105263157894737,-0.0339892665474059,0.191,0.0159857904085259,0.0375000000000001,-0.0165016501650165,-0.0321608040201006,0.00017168342440928,0.00655307994757537,0.00655307994757526,0.228,-0.052,-0.00175771657410575,0.0227882037533518,6.3085552115584,-0.00069156303944806,0.044,-0.00399999999999999,0.00234192037470837,-0.061,0.00377742070031295,0.029,-0.064,0.068,0.00532287321519019,0.0047438330170777,0.034,-0.000357507845641591,0.343,2.5976557260651,3.9395282940245,0.0764
"2000-10",0.00115340248494777,0.902409285587098,-0.0020790021552094,0.0249042144751508,0.0135107260726074,0.0135107260726082,0.00765306122448983,0.00555555555555443,0.152,-0.00917832167832178,-0.0231696014828545,0.0134228187919463,0.0259605399792315,0.00837870345497363,0.00390624999999986,0.00390625,0.1,-0.014,0.00198252890521497,0.0615989515072086,7.70166150670801,0.0221813435582766,0.056,-0.063,-0.0070093457943935,-0.027,-0.00784760151267316,0.013,-0.018,-0.022,0.00320019182537749,0.012275731822474,-0.06,-0.000705634832239954,0.339,2.08831146605229,13.2631052587714,0.0894333333333333
"2000-11",0.0460829492927752,2.1105975404098,0.00520833340840632,0.0233644860542104,-0.00478274142668163,-0.00478274142668189,-0.0135021097046413,0.0368324125230208,0.131,-0.0807234230260255,0.0104364326375712,0.00220750551876381,-0.00607287449392702,-0.00725936377799831,-0.00129701686121905,-0.00129701686121908,0.147,-0.122,-0.0108645135795681,0.0456790123456792,5.69907120743029,-0.0211042159180456,0.05,-0.048,-0.00235294117646923,-0.005,0.0310832953599998,-0.014,0.019,0.014,-0.00227267188301661,0.0326492537313432,0.027,-0.00307171329462685,0.3,1.5280327800383,11.2793399449949,0.0973333333333333
"2000-12",0.00440528640845228,3.7343075564376,0,-0.000913241859468505,-0.018200408997955,-0.0182004089979548,-0.0111206159110352,0.0763765541740675,0.13,0.0523032629558542,0.0450704225352112,0.0903083700440528,0.065173116089613,-0.013748717779028,-0.0116883116883117,-0.0116883116883117,0.197,0.137,-0.0247775840210449,-0.00590318772137055,3.9893498452012,-0.0247916660169511,0.037,0.021,0.0966981132075451,0.00400000000000003,-0.0103345269764851,0.012,0.053,-0.005,-0.0080191211219777,-0.058717253839205,-0.028,-0.00693180899073009,0.24,1.8845737620473,-0.814867905658801,0.0794
"2001-01",-0.0307017543077968,-0.132582800457399,-0.0331606217052173,-0.00548446074874553,-0.0224953134763591,-0.0224953134763597,0.0129757785467128,0.0693069306930687,0.09,-0.0656634746922025,-0.0323450134770888,-0.0252525252525253,-0.0602294455066922,0.00537634408602156,0.00525624178712221,0.00525624178712225,0.197,-0.062,-0.00125941363849181,-0.00475059382422705,3.14240454076359,-0.015642255110239,0.029,-0.01,-0.0752688172042998,-0.038,0.00271367345405205,-0.035,-0.00700000000000001,-0.025,-0.010322228529745,0.0201535508637236,-0.00399999999999999,-0.00910290452551066,0.145,0.713081964017903,14.3011917659805,0.0536666666666667
"2001-02",0.013574660558914,3.81564762193361,0.0482315111055707,0.0422794115443628,-0.0025974025974026,-0.0025974025974026,0.00853970964987183,-0.0586419753086416,0.021,-0.002440214738897,-0.00278551532033422,-0.0155440414507773,0.0223804679552391,0.00091791473460412,0.00653594771241831,0.00653594771241828,0.191,-0.055,0.00501653175236593,0.0918854415274462,3.28488132094941,-0.00120126950957619,0.012,-0.042,-0.02093023255814,-0.001,-0.0117202874813136,-0.048,-0.038,0.014,-0.00255081446713016,-0.0178739416745061,-0.008,-0.00764191890293586,0.107,1.83363933604599,1.00008334027829,0.0246333333333333
"2001-03",-0.00781250004724299,2.73488709886121,0.00511247451136176,-0.020282186387422,-0.00130208333333333,-0.00130208333333326,0.0423370025402201,0.0196721311475403,0.015,0.0322896281800391,-0.0307262569832403,0.0484210526315789,0.00298507462686559,0.00410049496821427,0.00779220779220766,0.00779220779220768,0.209,0.136,0.00677320863463858,-0.0677595628415311,2.9999277605778,-0.00213101482041597,0,-0.012,0.0142517814726835,-0.00900000000000001,-0.00716160718603875,-0.014,-0.057,0.063,-0.00472432435941873,0.00478927203065127,-0.024,-0.00539701915322033,0.046,2.1901803180549,0.600050004166988,0.0112
"2001-04",-0.0224971877758025,1.8578372045959,-0.0132248220043839,-0.0423042309834477,-0.00130378096479792,-0.001303780964798,-0.0601137286758732,-0.0434083601286167,0.009,-0.0203791469194313,-0.0028818443804034,-0.0542168674698794,0.00595238095238093,-0.00012852756047758,0.00386597938144345,0.00386597938144351,0.052,-0.131,-0.00210911642128752,-0.00234466588511095,2.920773993808,-0.000289424165430749,-0.021,0.02,-0.0163934426229491,-0.026,-0.00392174054717798,-0.031,0.014,-0.1,-0.00338128798407352,-0.0438512869399429,-0.053,-0.00373987500662332,0.068,2.1901803180549,1.200100008334,-0.0126
"2001-05",0.00460299201204695,2.53567126961501,0.0103092783837231,0.000939849470156018,0.00522193211488251,0.00522193211488253,0.0726015557476232,0.02689075630252,-0.023,0.00435413642960825,-0.0115606936416185,-0.00955414012738864,-0.0493096646942801,-0.00555559390437789,0.00128369704749679,0.00128369704749676,0.048,-0.00300000000000001,-0.00145040513842222,-0.118683901292596,2.342951496388,-0.00815418340831762,-0.025,0.035,0.00714285714285579,-0.01,0.00611643986635713,0.011,-0.03,-0.015,-0.00233446854697945,0.0358923230309074,0.013,-0.00255464914009229,0.083,2.49578687406259,-3.3002750229185,-0.0533333333333333
"2001-06",0.00458190141786829,2.7843262382614,-0.00204081640135856,0.0178403756070911,-0.00129870129870116,-0.00129870129870124,-0.0612409347300563,0.0114566284779056,-0.026,0.0192678227360308,0.00682261208576995,0.0278670953912112,0.059128630705394,0.00191634395297779,0.00769230769230756,0.00769230769230766,-0.036,-0.003,-0.00505045666732053,0.106666666666666,3.07116615067079,0.0129565962925405,-0.023,0.005,-0.0189125295508269,-0.015,-0.00472475180881893,-0.009,-0.015,0.001,-0.00339469021761183,-0.00866217516843126,-0.007,-0.000899839986419293,0.029,2.08831146605239,-3.0002500208351,-0.0794666666666667
"2001-07",0.00342075254693719,1.4246786482351,-0.01431492838079,-0.02029520251874,-0.0143042912873864,-0.0143042912873863,-0.121030042918455,-0.0436893203883489,-0.017,-0.051039697542533,0.0338818973862536,-0.159541188738269,-0.0137120470127325,-0.00632649388048954,-0.00381679389312963,-0.00381679389312972,-0.033,-0.028,-0.0020323134220178,-0.0542168674698802,2.70705882352951,-0.00319596269313131,-0.038,0.013,0.00240963855421561,-0.00800000000000001,-0.0102842046623335,-0.018,-0.012,-0.021,-0.00337046147185517,-0.00582524271844653,0.013,0.00122612612187223,0.09,1.8845737620473,-2.40020001666811,-0.0774666666666667
"2001-08",0.00340909089058772,1.5870002040065,0.0280082988568955,-0.0122410545704584,-0.00527704485488112,-0.00527704485488112,0.1572265625,0.0829103214890015,0.036,0.0408366533864541,0.00280898876404501,0.222084367245658,0.0287984111221449,-0.00431034482758634,0,0,0.127,0.047,-0.00778103730968273,0.0611464968152866,0.142476780185703,-0.0294026390720931,-0.036,0.018,0.0384615384615394,-0.017,0.0229162270809531,0.003,-0.021,-0.021,-0.00444717008485229,0.0214843749999998,-0.025,0.00162798663705255,0.108,2.4448524480613,-2.90024168680721,-0.0722333333333333
"2001-09",-0.0169875425133289,3.5431577178399,-0.0403632695507227,0.0276453759906483,0.00397877984084866,0.00397877984084882,-0.00675105485232064,-0.0640625000000002,-0.039,-0.0894736842105263,-0.0504201680672268,-0.0416243654822335,-0.0434362934362934,-0.00643776824034318,0,0,0.001,-0.023,-2.072742619039e-05,-0.0180072028811514,-0.656976264189908,-0.0108074559942632,-0.044,0.031,-0.0300925925925927,-0.018,-0.0213801758338225,0.003,-0.022,0.019,-0.0101480865512046,-0.0152963671128107,0.002,0.000410406882653369,0.073,2.54672130006391,-7.90065838819899,-0.133066666666667
"2001-10",0.0218894008967292,0.849427581633194,-0.00525762351257186,0.0166975882985372,-0.0158520475561427,-0.0158520475561427,-0.0518266779949024,-0.0634390651085138,-0.057,0.0120861797162375,0.0344149459193708,-0.0190677966101697,-0.00908173562058523,-0.00635644253329882,-0.00255427841634753,-0.00255427841634737,-0.032,0.005,-0.004901439931033,-0.0403422982885097,-1.53558307533541,-0.00892826502934888,-0.08,0.037,0.00238663484486978,0.015,0.00272784740316823,-0.039,-0.066,-0.041,-0.0110623828152423,0.00776699029126204,0.034,-0.000863588508747903,0.042,1.88457376204731,-2.600216684724,-0.1962
"2001-11",-0.0383314543620515,1.2699438055367,0.0126849894226908,-0.0647810216671229,-0.0120805369127517,-0.0120805369127518,0.0448028673835126,0.0267379679144384,-0.079,0.0981308411214954,0.0218631178707225,0.0194384449244063,0.0498981670061098,-0.00102151183751974,-0.00256081946222777,-0.00256081946222775,-0.085,-0.072,0.00893564076461926,0.019108280254778,0.150392156862807,0.0107430707665493,-0.08,0.024,-0.0190476190476208,-0.011,-0.0239589739541725,-0.003,0.064,-0.063,-0.00334989078516349,0.0105973025048169,-0.02,-6.89073160716758e-05,0.054,2.13924589205369,-8.70072506042119,-0.226366666666667
"2001-12",0.00586166486981443,2.1667958877736,0.00730688938795865,0.0156097561843533,-0.00951086956521725,-0.00951086956521718,-0.00686106346483706,-0.0312500000000007,-0.08,-0.128605200945626,-0.0437209302325582,-0.0127118644067797,-0.046556741028128,0.00958677316150977,-0.00128369704749679,-0.00128369704749687,-0.009,0.07,0.00863609766612184,0.10625,0.443261093911303,0.001994002254546,-0.08,-0.019,0.0364077669902914,0.011,-0.0192080208365043,-0.041,0.101,-0.00799999999999999,-1.63997710136099e-05,0,0.034,0.000322893704985949,0.128,2.1901803180549,-10.0008334027836,-0.210966666666667
"2002-01",0.00349650333704066,1.67594253508629,-0.00310880828847859,0.0220941399322434,0.00823045267489697,0.00823045267489708,-0.0379965457685664,0.0215053763440871,-0.09,0.101465002712968,0.0496108949416343,0,0.0335707019328586,0.00093944538766263,0.006426735218509,0.00642673521850901,0.07,-0.093,0.00587300758665612,0.0146892655367223,2.77829721362231,0.0197833235991901,-0.068,0.025,-0.0210772833723658,-0.011,0.0365195943251744,0.066,-0.00699999999999999,0.00799999999999999,0.00779349686941718,-0.013346043851287,-0.043,0.000149205020298915,0.037,2.4957868740626,-7.0005833819485,-0.176766666666667
"2002-02",0.0116144018898128,1.6512649757542,0.0218295218177047,-0.00281954841046828,-0.00136054421768692,-0.00136054421768694,0.0323159784560143,-0.0157894736842108,-0.019,-0.0551724137931034,-0.0213160333642263,0,-0.0167322834645668,-0.00953169400129764,-0.00510855683269477,-0.00510855683269462,0.067,0.076,-0.00413933876990981,-0.0456570155901999,2.85745098039219,-0.00114038773845743,-0.037,0.03,0.00956937799043267,-0.06,0.00909666049807423,-0.039,-0.056,0.071,-0.00333548930201858,0.0270531400966183,0.039,0.001588901230972,0.106,2.3429835960588,-3.20026668889069,-0.132933333333333
"2002-03",-0.0229621124376966,3.2540163414096,-0.00915564597683782,-0.0226201699683307,0.0108991825613078,0.0108991825613078,0.00173913043478269,0.053475935828877,0.035,0.0928050052137643,0.00852272727272729,-0.00751072961373389,0.015015015015015,-0.00220811728946898,0.00641848523748396,0.00641848523748401,0.092,0.011,0.00750985666512401,0.0910151691948655,2.8495356037152,-0.00873140391658109,-0.046,0.031,0.00710900473933518,0.057,-0.086630372297841,0.033,0.024,-0.008,0.00224647019113373,0.00282220131702715,-0.036,0.00274255229038944,0.175,3.25980326408181,-7.5006250520882,-0.159966666666667
"2002-04",0.0423031726500074,0.497109737441704,0.00616016426775334,0,0.0161725067385446,0.0161725067385445,-0.0130208333333334,0.0270727580372241,0.068,-0.08206106870229,0.00938967136150226,0.0205405405405406,0.000986193293885496,-3.30329536745799e-05,0.0038265306122449,0.00382653061224492,0.052,0.114,-0.00316042943169875,-0.0545454545454539,2.63582043343661,-0.00306151490490963,-0.048,0.016,-0.0376470588235281,0.063,0.183347610324654,0.024,-0.029,0.027,0.00773884505004996,-0.0215759849906191,0.059,0.00265056737679803,0.166,1.83363933604609,8.0006667222269,-0.142366666666667
"2002-05",0,2.2439250025223,0.00306122448816892,-0.0742526517840839,0.00265251989389906,0.00265251989389914,-0.0149516270888302,-0.0280065897858319,0.107,-0.0566528066528067,-0.00093023255813951,-0.00847457627118653,-0.0147783251231527,-0.00418421487431474,-0.00254129606099111,-0.00254129606099118,0.065,-0.067,-0.00685994125870566,0.0520361990950209,1.749298245614,-0.00869321427420101,-0.05,-0.004,0.0171149144254261,0.012,-0.0777108788604098,0.014,0.077,0.047,-0.0011145523253027,0.00671140939597326,-0.037,0.00334909362169911,0.152,3.10699998607791,-4.90040836736399,-0.145166666666667
"2002-06",0.0146561443188939,2.51214385253969,-0.00813835205509217,0.0645833333924275,-0.00396825396825397,-0.00396825396825395,0.0232142857142856,-0.0186440677966103,0.124,0.0435261707988981,-0.0083798882681565,-0.00534188034188032,0.00800000000000001,-0.00525971986821725,0.00254777070063694,0.00254777070063694,-0.012,0.042,-0.00095189651868755,0.0311827956989266,0.29286893704851,-0.0147321293798125,-0.049,0.052,0.0240384615384632,-0.013,-0.0291585457404097,0.029,-0.017,-0.032,-0.00329033611242202,-0.0133333333333334,0.033,0.00407205988575132,0.24,2.1901803180549,-2.2001833486123,-0.137666666666667
"2002-07",-0.021111111087328,0.831714077280296,0.0379487180839484,0.0792563596326756,0.00132802124834012,0.00132802124834019,-0.0602094240837696,-0.0224525043177878,0.083,-0.0205913410770856,0.00657276995305156,0.021482277121375,-0.00496031746031744,0.00208550121401331,-0.00254129606099111,-0.00254129606099118,-0.021,-0.003,-0.00577907069570477,-0.0615224191866542,-0.736130030959799,-0.0187836905115998,-0.058,0.053,0.0234741784037551,0.015,0.0442581403475553,0.005,0.021,0.005,0.00110600534569259,0.0067567567567568,-0.023,0.00115450691177288,0.21,1.7827049100447,0.600050004167002,-0.152766666666667
"2002-08",-0.0397275822615136,3.0965129039306,-0.0632411067189317,-0.145058929911167,0.00663129973474802,0.00663129973474796,-0.0677808727948004,0.00530035335688939,0.036,-0.015633423180593,-0.00466417910447758,-0.00841219768664558,0.00598205383848471,0.00312825860271122,0.00382165605095542,0.00382165605095541,0.095,0.031,0.00305303161331036,-0.011111111111111,0.878606811145602,0.0163875916870739,-0.031,0.03,0.00688073394495503,-0.041,0.00392398624896684,-0.03,-0.022,0.033,0.00439769330162692,0.000958772770853322,-0.006,-0.000248993113514784,0.222,1.9355081880486,-6.5005417118093,-0.141733333333333
"2002-09",0.0401891253153592,1.1610422742839,0.0295358648830439,0.0296924709479207,0.0210803689064557,0.0210803689064558,0.0846613545816732,-0.00527240773286364,0.011,0.0295728368017525,-0.00937207122774131,0.0137857900318132,-0.00594648166501499,0.00103950103950082,0,0,0.15,-0.096,-0.00099933377748169,0.0359550561797766,1.60682146542831,0.00496196576010913,-0.049,-0.003,0.00683371298405344,0.073,0.00161315265225226,-0.013,-0.014,-0.04,0.00219750099667328,0.00383141762452088,0,-0.00115326151136008,0.184,1.83363933604599,2.2001833486124,-0.169933333333333
"2002-10",-0.00681818178117977,1.54145693759401,-0.0133196721626595,-0.0298661175545668,0.0103225806451613,0.0103225806451612,-0.0312213039485767,0.079505300353355,-0.027,0.051595744680851,0.0387890255439924,0.0177824267782427,0.036889332003988,0.00520731500671272,0.00380710659898463,0.00380710659898464,0.084,0.116,0.00291133489453525,-0.0390455531453366,1.2427141382869,-0.00693617836550949,-0.067,0.01,-0.0113122171945687,0.00899999999999998,0.0241263888876333,0.034,0.021,-0.02,0.00661463747112854,0.00477099236641232,-0.017,-0.00286309314303923,0.136,2.08831146605239,-3.8003166930573,-0.175466666666667
"2002-11",0.00228832941510704,3.2536975459182,0.00830737286675576,0.00636942692583853,-0.0140485312899106,-0.0140485312899106,-0.00947867298578198,-0.0245499181669394,-0.009,-0.0364188163884673,-0.02367941712204,0.0400822199383351,-0.0249999999999999,3.90640259386604e-05,-0.00379266750948153,-0.0037926675094816,0.089,-0.095,-0.00378010584296361,0.0191873589164788,0.213715170278604,-0.00701093164881674,-0.06,0.003,0.0366132723112116,0.021,-0.0360305653778922,-0.021,-0.067,0.008,-0.00211393848178242,0.0104463437796771,0.001,-0.00193510371649064,0.148,2.6485901520664,-6.30052504375371,-0.176966666666667
"2002-12",0,0.701809840534793,-0.00926879505167222,0.00632911387598889,0.0116580310880828,0.0116580310880827,0.0200956937799042,-0.0201342281879188,0.021,-0.026246719160105,-0.0494402985074627,-0.0612648221343873,-0.027613412228797,0.00105152471083063,0,0,0.078,-0.026,0.0101248413647364,-0.091915836101883,0.799453044375596,0.00581679881010064,-0.06,0.052,-0.0176600441501098,-0.00900000000000001,0.00958329052735829,0.03,-0.009,0.064,0.00443704897609296,0.00657894736842102,-0.012,0.000772424865402632,0.079,2.85232785607151,1.3001083423619,-0.182666666666667
"2003-01",0.0308219179178935,2.49965723107741,0.0384615384793847,0.0335429769048126,-0.026888604353393,-0.026888604353393,0.0619136960600377,-0.0188356164383564,-0.01,-0.0350404312668463,0.070657507360157,-0.0715789473684211,-0.0101419878296146,-0.00320052467617634,0.00380710659898463,0.00380710659898464,0.023,0.096,-0.00304251308594682,0.0902439024390249,-0.949845201238304,-0.0290366724081038,-0.07,0.001,-0.020224719101124,0.059,-0.00828873695899779,-0.023,0.045,-0.043,0.00654289773195991,0.00840336134453779,0.01,0.00270210540669313,0.065,3.0051311340753,1.6001333444454,-0.174933333333333
"2003-02",-0.0199335548416397,2.79974788495909,-0.0130130130429787,-0.0486815416396713,0.0131578947368421,0.013157894736842,-0.0768551236749117,0.0436300174520063,0.021,0.0430167597765363,0.0201649862511457,0.0578231292517006,0.0338114754098362,0.0052192971057807,0.0012642225031607,0.00126422250316072,0.003,-0.033,7.69043354703221e-05,0.0413870246084993,-1.82845201238389,-0.0194029477954997,-0.086,-0.008,0.00458715596330261,0,0.0107775128608443,0.038,0.077,0.031,0.00319512671055822,-0.0287037037037037,0.09,0.00398866207073012,0.284,2.2920491700575,-0.100008334027805,-0.2111
"2003-03",0.0101694914700825,2.13267113851251,-0.00202839764030205,-0.0010660980174646,0.0038961038961039,0.00389610389610384,-0.0574162679425837,-0.0484949832775912,-0.006,-0.0524906266738081,-0.0934411500449236,0.030010718113612,-0.0386521308225967,-0.00630252100840334,0,0,-0.032,-0.094,-0.0116305815420724,-0.0107411385606855,-2.1925593395253,0.00059592968046324,-0.097,0.013,0.0228310502283098,-0.0270000000000001,-0.00158555521680459,-0.027,-0.037,-0.05,0.00093509852425481,0.00953288846520506,-0.029,0.000853282945507239,0.247,1.68083605804209,2.40020001666811,-0.215366666666667
"2003-04",0.00223713649816593,2.2642958795164,-0.00203252028647927,-0.0138740661200204,-0.0129366106080207,-0.0129366106080206,0.197969543147208,0.0281195079086123,-0.072,0.0514414923685698,0.0545094152626362,-0.028095733610822,0.0247422680412372,-0.01347278564227,-0.0113636363636364,-0.0113636363636365,-0.015,0.022,-6.18675229840804e-05,-0.0119435396308377,-2.77829721362241,-0.00477987776738115,-0.102,0.03,0.013392857142859,-0.017,0.0127382922900177,-0.003,0.021,0.073,-0.0163137980876702,0.0330500472143531,0.004,-0.00284747336305502,0.249,2.7504590040689,-1.9001583465289,-0.2272
